ID,Name,Sex,Team,NOC,Sport,Age,Height,Weight,Games,Year,Season,City,Event,Medal
90815,Bror Viking Palm,M,Sweden,SWE,Wrestling,1,1,1,1,1,1,1,1,1
90816,Adiel Palma Lpez,M,Cuba,CUB,Baseball,2,2,2,2,2,2,2,2,2
90841,Charles Palmer,M,Great Britain,GBR,Shooting,1,0,0,1,1,1,1,1,1
90841,Charles Palmer,M,Great Britain-1,GBR,Shooting,1,0,0,1,1,1,1,1,1
90842,Henry Crawford Palmer,M,France,FRA,Basketball,1,1,1,1,1,1,1,1,1
90855,Kirk Palmer,M,Australia,AUS,Swimming,1,1,1,1,1,1,1,1,1
90856,Kylie Jayne Palmer,F,Australia,AUS,Swimming,2,2,2,2,2,2,2,2,2
90857,"Laurence James ""Larry"" Palmer",M,United States,USA,Ice Hockey,1,0,0,1,1,1,1,1,1
90859,Lillian Emily Palmer (-Alderson),F,Canada,CAN,Athletics,1,0,0,1,1,1,1,1,1
90861,Paul Rory Palmer,M,Great Britain,GBR,Swimming,1,1,1,1,1,1,1,1,1
90866,"Winthrop Hale Palmer, Jr.",M,United States,USA,Ice Hockey,1,0,0,1,1,1,1,1,1
90878,Bengt Valdemar Palmquist,M,Slaghoken II,SWE,Sailing,1,1,1,1,1,1,1,1,1
90881,Marko Mikael Palo,M,Finland,FIN,Ice Hockey,1,1,1,1,1,1,1,1,1
90882,Endre Palcz,M,Hungary,HUN,Fencing,1,0,0,1,1,1,1,1,1
90887,Angelo Palombo,M,Italy,ITA,Football,1,1,1,1,1,1,1,1,1
90897,Kroly Palotai (Priskin),M,Hungary,HUN,Football,1,1,1,1,1,1,1,1,1
90898,Jzsef Palots,M,Hungary,HUN,Wrestling,1,0,0,1,1,1,1,1,1
90899,Pter Palots (Poteliczky),M,Hungary,HUN,Football,1,0,0,1,1,1,1,1,1
90900,Jan Leopold Alois (-Jan Arnold) Palou,M,Czechoslovakia,TCH,Ice Hockey,1,0,0,1,1,1,1,1,1
90906,Gregorio Paltrinieri,M,Italy,ITA,Swimming,1,1,1,1,1,1,1,1,1
90911,Kristjan Palusalu,M,Estonia,EST,Wrestling,2,2,2,2,2,2,2,2,2
90914,Marja-Helena Plvil,F,Finland,FIN,Ice Hockey,1,1,1,1,1,1,1,1,1
90922,Abdon Pamich,M,Italy,ITA,Athletics,2,2,2,2,2,2,2,2,2
90924,"Andr Felipe ""Pampa"" Falbo Ferreira",M,Brazil,BRA,Volleyball,1,1,1,1,1,1,1,1,1
90929,Jos Pamplona Lecuanda,M,Mexico,MEX,Basketball,1,0,0,1,1,1,1,1,1
90936,Pan Feihong,F,China,CHN,Rowing,1,1,1,1,1,1,1,1,1
90937,Pan Fengzhen,F,China,CHN,Hockey,1,1,1,1,1,1,1,1,1
90953,Josef Panek,M,Czechoslovakia,TCH,Shooting,1,1,1,1,1,1,1,1,1
90973,Panayot Mitov Panayotov,M,Bulgaria,BUL,Football,1,0,0,1,1,1,1,1,1
90981,Yuriy Petrovych Panchenko,M,Soviet Union,URS,Volleyball,2,2,2,2,2,2,2,2,2
90983,Liudmyla Mykhailivna Panchuk (-Kolomiyets),F,Soviet Union,URS,Handball,1,1,1,1,1,1,1,1,1
90986,Zoran Pani,M,Yugoslavia,YUG,Rowing,2,2,2,2,2,2,2,2,2
90990,Gino Pancino,M,Italy,ITA,Cycling,1,0,0,1,1,1,1,1,1
90996,Mikls Pncsics,M,Hungary,HUN,Football,2,2,2,2,2,2,2,2,2
91014,Gianfranco Pandolfini,M,Italy,ITA,Water Polo,1,0,0,1,1,1,1,1,1
91015,Tullio Pandolfini,M,Italy,ITA,Water Polo,1,0,0,1,1,1,1,1,1
91028,Umberto Panerai,M,Italy,ITA,Water Polo,1,1,1,1,1,1,1,1,1
91035,Aleksandr Vasilyevich Panfilov,M,Soviet Union,URS,Cycling,1,1,1,1,1,1,1,1,1
91038,Pang Jiaying,F,China,CHN,Swimming,4,4,4,4,4,4,4,4,4
91040,Pang Qing,F,China-2,CHN,Figure Skating,1,1,1,1,1,1,1,1,1
91043,Pang Wei,M,China,CHN,Shooting,2,2,2,2,2,2,2,2,2
91073,Herbert Pankau,M,Germany,GER,Football,1,1,1,1,1,1,1,1,1
91076,Nikolay Ivanovich Pankin,M,Soviet Union,URS,Swimming,2,2,2,2,2,2,2,2,2
91077,Aleksandra Yuryevna Pankina,F,Belarus,BLR,Rowing,1,0,0,1,1,1,1,1,1
91087,Viktor Aleksandrovich Pankrashkin,M,Soviet Union,URS,Basketball,1,1,1,1,1,1,1,1,1
91088,Denis Vladimirovich Pankratov,M,Russia,RUS,Swimming,3,3,3,3,3,3,3,3,3
91112,Kharikleia Pantazi,F,Greece,GRE,Rhythmic Gymnastics,1,1,1,1,1,1,1,1,1
91123,Georgy Mikhaylovich Panteleymonov,M,Russia,RUS,Shooting,1,0,0,1,1,1,1,1,1
91130,Michelle Ann Panter,F,Great Britain,GBR,Hockey,1,1,1,1,1,1,1,1,1
91144,Ion Panuru,M,Romania-1,ROU,Bobsleigh,1,1,1,1,1,1,1,1,1
91145,Yury Borisovich Pantyukhov,M,Soviet Union,URS,Ice Hockey,1,1,1,1,1,1,1,1,1
91146,Yekaterina Andreyevna Pantyulina-Lisunova,F,Russia,RUS,Water Polo,1,1,1,1,1,1,1,1,1
91161,Aleksandr Eduardovich Panzhinsky,M,Russia,RUS,Cross Country Skiing,1,1,1,1,1,1,1,1,1
91163,Hermann Panzo,M,France,FRA,Athletics,1,1,1,1,1,1,1,1,1
91167,Paoli,M,Rowing Club Castillon-3,FRA,Rowing,0,0,0,1,1,1,1,1,1
91173,Gianfranco Paolucci,M,Italy,ITA,Fencing,1,1,1,1,1,1,1,1,1
91203,Sofia Papadopoulou,F,Greece,GRE,Sailing,1,1,1,1,1,1,1,1,1
91215,Konstantinos Papagiannoulis,M,"Phalainis ton Thorichtou ""Hydra""-2",GRE,Rowing,0,0,0,1,1,1,1,1,1
91222,Georgios Papakhristou,M,Omas Helliniki P. S.,GRE,Tug-Of-War,0,0,0,1,1,1,1,1,1
91244,Ioannis Papapanagiotou,M,"Phalainis ton Thorichtou ""Hydra""-2",GRE,Rowing,0,0,0,1,1,1,1,1,1
91250,Georgios Saranti Papasideris,M,Greece,GRE,Athletics,0,0,0,1,1,1,1,1,1
91263,Max Pape,M,Germany,GER,Swimming,0,0,0,1,1,1,1,1,1
91265,Zlatko Papec,M,Yugoslavia,YUG,Football,1,0,0,1,1,1,1,1,1
91266,Adam Stanisaw Pape,M,Poland,POL,Fencing,2,2,2,2,2,2,2,2,2
91268,Samuele Papi,M,Italy,ITA,Volleyball,4,4,4,4,4,4,4,4,4
91275,Ulrich Papke,M,Germany,GER,Canoeing,2,2,2,2,2,2,2,2,2
91278,Bertalan Papp,M,Hungary,HUN,Fencing,2,0,0,2,2,2,2,2,2
91281,Lajos Papp,M,Hungary,HUN,Shooting,1,1,1,1,1,1,1,1,1
91282,Lszl Papp,M,Hungary,HUN,Boxing,3,0,0,3,3,3,3,3,3
91283,Lszl Papp,M,Hungary,HUN,Wrestling,1,0,0,1,1,1,1,1,1
91300,Veryan Guy Henry Pappin,M,Great Britain,GBR,Hockey,1,1,1,1,1,1,1,1,1
91310,Ioana Cristina Papuc-Rotaru,F,Romania,ROU,Rowing,2,2,2,2,2,2,2,2,2
91318,Karen Paquin,F,Canada,CAN,Rugby Sevens,1,1,1,1,1,1,1,1,1
91332,Guilherme Paraense,M,Brazil,BRA,Shooting,2,0,0,2,2,2,2,2,2
91342,Aleksey Aleksandrovich Paramonov,M,Soviet Union,URS,Football,1,0,0,1,1,1,1,1,1
91343,Serhiy Volodymyrovych Paramonov,M,Soviet Union,URS,Fencing,1,1,1,1,1,1,1,1,1
91344,Svetlana Vyacheslavovna Paramygina,F,Belarus,BLR,Biathlon,1,1,1,1,1,1,1,1,1
91345,Jan Parandowski,M,Poland,POL,Art Competitions,1,0,0,1,1,1,1,1,1
91352,"Constance Anne ""Connie"" Paraskevin-Young",F,United States,USA,Cycling,1,1,1,1,1,1,1,1,1
91355,Panagiotis Paraskevopoulos,M,Greece,GRE,Athletics,0,0,0,1,1,1,1,1,1
91361,Hansle George Parchment,M,Jamaica,JAM,Athletics,1,1,1,1,1,1,1,1,1
91376,Frederico da Cunha Paredes,M,Portugal,POR,Fencing,1,0,0,1,1,1,1,1,1
91377,Juan Paredes Miranda,M,Mexico,MEX,Boxing,1,1,1,1,1,1,1,1,1
91379,Matas Enrique Paredes,M,Argentina,ARG,Hockey,1,1,1,1,1,1,1,1,1
91381,"Jennifer ""Jenny"" Pareja Lisalde",F,Spain,ESP,Water Polo,1,1,1,1,1,1,1,1,1
91382,Nicols Martn Pareja,M,Argentina,ARG,Football,1,1,1,1,1,1,1,1,1
91390,Andrea Parenti,M,Italy,ITA,Archery,1,1,1,1,1,1,1,1,1
91397,Eduardo Paret Prez,M,Cuba,CUB,Baseball,3,3,3,3,3,3,3,3,3
91398,Paula Beln Pareto,F,Argentina,ARG,Judo,2,2,2,2,2,2,2,2,2
91401,Vladimir Vladimirovich Parfenovich,M,Soviet Union,URS,Canoeing,3,3,3,3,3,3,3,3,3
91404,Alphonse Parfondry,M,Belgium,BEL,Cycling,0,0,0,1,1,1,1,1,1
91405,Anatoly Ivanovich Parfyonov,M,Soviet Union,URS,Wrestling,1,0,0,1,1,1,1,1,1
91422,Giuseppe Paris,M,Italy,ITA,Gymnastics,2,0,0,2,2,2,2,2,2
91427,"Zachary Justin ""Zach"" Parise",M,United States,USA,Ice Hockey,1,1,1,1,1,1,1,1,1
91430,Angelo Parisi,M,France,FRA,Judo,3,3,3,3,3,3,3,3,3
91430,Angelo Parisi,M,Great Britain,GBR,Judo,1,1,1,1,1,1,1,1,1
91431,Giovanni Parisi,M,Italy,ITA,Boxing,1,1,1,1,1,1,1,1,1
91457,Park Chan-Suk,F,South Korea,KOR,Basketball,1,1,1,1,1,1,1,1,1
91471,Park Do-Heon,M,South Korea,KOR,Handball,1,1,1,1,1,1,1,1,1
91477,Park Eun-Chul,M,South Korea,KOR,Wrestling,1,1,1,1,1,1,1,1,1
91481,Park Gap-Suk,F,South Korea,KOR,Handball,1,0,0,1,1,1,1,1,1
91499,Park Gyeong-Mo,M,South Korea,KOR,Archery,3,3,3,3,3,3,3,3,3
91501,Park Gyeong-Wan,M,South Korea,KOR,Baseball,1,1,1,1,1,1,1,1,1
91504,Park Hae-Jeong,F,South Korea-1,KOR,Table Tennis,1,0,0,1,1,1,1,1,1
91514,Park Hye-Won,F,South Korea,KOR,Short Track Speed Skating,1,1,1,1,1,1,1,1,1
91521,Park In-Bee,F,South Korea,KOR,Golf,1,1,1,1,1,1,1,1,1
91522,Park Jae-Hong,M,South Korea,KOR,Baseball,1,1,1,1,1,1,1,1,1
91528,Park Jang-Sun,M,South Korea,KOR,Wrestling,3,3,3,3,3,3,3,3,3
91535,Park Jeong-Hui,F,South Korea,KOR,Handball,1,1,1,1,1,1,1,1,1
91538,Park Jeong-Rim,F,South Korea,KOR,Handball,2,0,0,2,2,2,2,2,2
91544,Park Jin-Man,M,South Korea,KOR,Baseball,2,2,2,2,2,2,2,2,2
91553,Park Jong-Ho,M,South Korea,KOR,Baseball,1,1,1,1,1,1,1,1,1
91554,Park Jong-Hun,M,South Korea,KOR,Gymnastics,1,1,1,1,1,1,1,1,1
91557,Park Jong-Wu,M,South Korea,KOR,Football,1,1,1,1,1,1,1,1,1
91558,Park Ju-Bong,M,South Korea-1,KOR,Badminton,1,1,1,1,1,1,1,1,1
91558,Park Ju-Bong,M,South Korea-2,KOR,Badminton,1,1,1,1,1,1,1,1,1
91560,Park Ju-Yeong,M,South Korea,KOR,Football,1,1,1,1,1,1,1,1,1
91563,Park Mi-Geum,F,South Korea,KOR,Volleyball,1,1,1,1,1,1,1,1,1
91570,Park Mi-Yeong,F,South Korea,KOR,Table Tennis,1,1,1,1,1,1,1,1,1
91583,Park Sang-Young,M,South Korea,KOR,Fencing,1,1,1,1,1,1,1,1,1
91587,Park Seok-Jin,M,South Korea,KOR,Baseball,1,1,1,1,1,1,1,1,1
91596,Park Seong-Hyeon,F,South Korea,KOR,Archery,4,4,4,4,4,4,4,4,4
91600,Park Seong-Su,M,South Korea,KOR,Archery,2,2,2,2,2,2,2,2,2
91605,Park Seung-Hui,F,South Korea,KOR,Short Track Speed Skating,5,5,5,5,5,5,5,5,5
91609,Park Si-Heon,M,South Korea,KOR,Boxing,1,1,1,1,1,1,1,1,1
91618,Park Sun-Ja,F,South Korea,KOR,Hockey,1,1,1,1,1,1,1,1,1
91620,Park Tae-Hwan,M,South Korea,KOR,Swimming,4,4,4,4,4,4,4,4,4
91626,Park Yeong-Cheol,M,South Korea,KOR,Judo,1,1,1,1,1,1,1,1,1
91628,Park Yeong-Dae,M,South Korea,KOR,Handball,1,1,1,1,1,1,1,1,1
91640,"Richard Averill ""Dick"" Parke",M,United States-2,USA,Bobsleigh,1,0,0,1,1,1,1,1,1
91641,James Cecil Parke,M,Great Britain-2,GBR,Tennis,1,0,0,1,1,1,1,1,1
91642,Adrian Philip Parker,M,Great Britain,GBR,Modern Pentathlon,1,1,1,1,1,1,1,1,1
91647,Bridget Parker,F,Great Britain,GBR,Equestrianism,1,1,1,1,1,1,1,1,1
91649,Candace Nicole Parker (-Williams),F,United States,USA,Basketball,2,2,2,2,2,2,2,2,2
91651,"Denise Parker (Knudson-, -Smith)",F,United States,USA,Archery,1,1,1,1,1,1,1,1,1
91655,George Richard Parker,M,Australia,AUS,Athletics,0,1,1,1,1,1,1,1,1
91660,"Roger ""Jack"" Parker",M,United States,USA,Athletics,1,1,1,1,1,1,1,1,1
91664,Jason Parker,M,Canada,CAN,Speed Skating,1,1,1,1,1,1,1,1,1
91667,John Michael Parker,M,United States,USA,Water Polo,1,1,1,1,1,1,1,1,1
91671,Kelly Parker,F,Canada,CAN,Football,1,1,1,1,1,1,1,1,1
91681,William Lorenzo Parker,M,"New College, Oxford-2",GBR,Rowing,1,0,0,1,1,1,1,1,1
91682,Johnson Parker-Smith,M,Great Britain,GBR,Lacrosse,1,0,0,1,1,1,1,1,1
91687,Vitaly Mikhaylovich Parkhimovich,M,Soviet Union,URS,Shooting,1,1,1,1,1,1,1,1,1
91688,Irina Vladimirovna Parkhomchuk (-Kirillova),F,Soviet Union,URS,Volleyball,1,1,1,1,1,1,1,1,1
91693,William Arthur Parkin,M,New Zealand,NZL,Hockey,1,1,1,1,1,1,1,1,1
91695,Terence Michael Parkin,M,South Africa,RSA,Swimming,1,1,1,1,1,1,1,1,1
91696,Sheila Hilary Parkin-Sherwood,F,Great Britain,GBR,Athletics,1,1,1,1,1,1,1,1,1
91704,Tessa Parkinson,F,Australia,AUS,Sailing,1,1,1,1,1,1,1,1,1
91705,"Lauri Rikhard ""Lassi"" Parkkinen",M,Finland,FIN,Speed Skating,1,1,1,1,1,1,1,1,1
91706,"William Wilson ""Bill"" Parks",M,Shrew II,USA,Sailing,1,1,1,1,1,1,1,1,1
91707,"Francis George ""Frank"" Parks",M,Great Britain,GBR,Boxing,1,1,0,1,1,1,1,1,1
91708,"Gregory Roy ""Greg"" Parks",M,Canada,CAN,Ice Hockey,1,1,1,1,1,1,1,1,1
91711,"Maxwell Lander ""Maxie"" Parks",M,United States,USA,Athletics,1,1,1,1,1,1,1,1,1
91714,Erik Robert Parlevliet,M,Netherlands,NED,Hockey,1,1,1,1,1,1,1,1,1
91716,Mate Parlov,M,Yugoslavia,YUG,Boxing,1,1,1,1,1,1,1,1,1
91717,"Cynthia Marie ""Cindy"" Parlow",F,United States,USA,Football,3,3,3,3,3,3,3,3,3
91720,Ji Parma,M,Czechoslovakia,TCH,Ski Jumping,1,1,1,1,1,1,1,1,1
91722,Rosario Parmegiani,M,Italy,ITA,Water Polo,1,1,1,1,1,1,1,1,1
91723,Andr Joseph Parmentier,M,France,FRA,Shooting,2,0,0,2,2,2,2,2,2
91734,Edward Louis Parnell,M,Great Britain,GBR,Shooting,1,0,0,1,1,1,1,1,1
91740,Nicolas Achille Paroche,M,France,FRA,Shooting,5,5,0,5,5,5,5,5,5
91744,Simone Parodi,M,Italy,ITA,Volleyball,1,1,1,1,1,1,1,1,1
91748,Hubert Andr Parot,M,France,FRA,Equestrianism,1,1,1,1,1,1,1,1,1
91751,Bruno Parovel,M,Italy,ITA,Rowing,1,1,0,1,1,1,1,1,1
91753,"James Vo ""Jim"" Parque",M,United States,USA,Baseball,1,1,1,1,1,1,1,1,1
91760,Derek Parra,M,United States,USA,Speed Skating,2,2,2,2,2,2,2,2,2
91785,Shannon Parry,F,Australia,AUS,Rugby Sevens,1,1,1,1,1,1,1,1,1
91786,"Stephen Benjamin ""Steve"" Parry",M,Great Britain,GBR,Swimming,1,1,1,1,1,1,1,1,1
91787,Krisztin Pars,M,Hungary,HUN,Athletics,1,1,1,1,1,1,1,1,1
91795,Lea Ann Parsley,F,United States,USA,Skeleton,1,1,1,1,1,1,1,1,1
91796,Ebbe Vestermann Parsner,M,Denmark,DEN,Rowing,1,0,0,1,1,1,1,1,1
91797,Anja Sofia Tess Prson,F,Sweden,SWE,Alpine Skiing,6,6,6,6,6,6,6,6,6
91807,Daniel Liam Parsons,M,Canada,CAN,Rowing,1,1,1,1,1,1,1,1,1
91811,Sarah Sturgis Parsons,F,United States,USA,Ice Hockey,1,1,1,1,1,1,1,1,1
91828,Jnos Parti,M,Hungary,HUN,Canoeing,3,3,3,3,3,3,3,3,3
91830,"Robert Douglas ""Doug"" Partie",M,United States,USA,Volleyball,2,2,2,2,2,2,2,2,2
91835,"Mabel Bramwell Parton (Squire-, -Mavrogordato)",F,Great Britain,GBR,Tennis,1,0,0,1,1,1,1,1,1
91837,"Alexander Matthew ""Alex"" Partridge",M,Great Britain,GBR,Rowing,2,2,2,2,2,2,2,2,2
91838,Kathleen Anne Partridge,F,Australia,AUS,Hockey,1,1,1,1,1,1,1,1,1
91840,William Partridge,M,St. Louis Amateur Athletic Association,USA,Lacrosse,0,0,0,1,1,1,1,1,1
91841,Artur Jerzy Partyka,M,Poland,POL,Athletics,2,2,2,2,2,2,2,2,2
91844,Ryszard Wadysaw Parulski,M,Poland,POL,Fencing,2,2,2,2,2,2,2,2,2
91845,Gabriella Paruzzi,F,Italy,ITA,Cross Country Skiing,5,5,5,5,5,5,5,5,5
91852,"Katri Vellamo ""Kaisa"" Parviainen",F,Finland,FIN,Athletics,1,1,1,1,1,1,1,1,1
91856,"Aleksandr ""Alex"" Parygin",M,Kazakhstan,KAZ,Modern Pentathlon,1,1,1,1,1,1,1,1,1
91861,Mirela Ana Paca,F,Romania,ROU,Gymnastics,1,0,0,1,1,1,1,1,1
91871,Frank Paschek,M,East Germany,GDR,Athletics,1,1,1,1,1,1,1,1,1
91875,Alan Peter Pascoe,M,Great Britain,GBR,Athletics,1,1,1,1,1,1,1,1,1
91878,Mara Lucila Pascua Surez,F,Spain,ESP,Basketball,1,1,1,1,1,1,1,1,1
91880,Carolina Pascual Garca,F,Spain,ESP,Rhythmic Gymnastics,1,0,0,1,1,1,1,1,1
91886,Duan Paek,M,Czechoslovakia,TCH,Ice Hockey,1,1,1,1,1,1,1,1,1
91887,Mariya Valeryevna Paseka,F,Russia,RUS,Gymnastics,4,4,4,4,4,4,4,4,4
91899,Aleksandr Konstantinovich Pashkov,M,Soviet Union,URS,Ice Hockey,1,1,1,1,1,1,1,1,1
91902,Anne Pashley (-Irons),F,Great Britain,GBR,Athletics,1,1,1,1,1,1,1,1,1
91903,Mincho Pashov,M,Bulgaria,BUL,Weightlifting,1,1,1,1,1,1,1,1,1
91910,Claudia Pasini,F,Italy,ITA,Fencing,1,0,0,1,1,1,1,1,1
91920,Eva Paskuy (Baldeweg-),F,East Germany,GDR,Handball,1,1,1,1,1,1,1,1,1
91921,Tomislav Pakvalin,M,Yugoslavia,YUG,Water Polo,2,2,2,2,2,2,2,2,2
91926,Anna Borisovna Pasokha,F,Soviet Union,URS,Rowing,1,1,1,1,1,1,1,1,1
91930,arko Paspalj,M,Serbia and Montenegro,SCG,Basketball,1,1,1,1,1,1,1,1,1
91930,arko Paspalj,M,Yugoslavia,YUG,Basketball,1,1,1,1,1,1,1,1,1
91931,"Eufrosine ""Fronietta"" Paspati (Muzzopoulous-)",F,Greece,GRE,Tennis,1,0,0,1,1,1,1,1,1
91932,"Khios ""Konstantinos"" Paspatis",M,Greece,GRE,Tennis,1,0,0,1,1,1,1,1,1
91942,Pasquale Passarelli,M,West Germany,FRG,Wrestling,1,1,1,1,1,1,1,1,1
91952,Johann Passler,M,Italy,ITA,Biathlon,2,2,2,2,2,2,2,2,2
91953,George William Passmore,M,St. Louis Amateur Athletic Association,USA,Lacrosse,1,0,0,1,1,1,1,1,1
91956,William Thomas Passmore,M,St. Louis Amateur Athletic Association,USA,Lacrosse,1,0,0,1,1,1,1,1,1
91964,Gianpiero Pastore,M,Italy,ITA,Fencing,2,2,2,2,2,2,2,2,2
91965,Manlio Pastorini,M,Italy,ITA,Gymnastics,1,0,0,1,1,1,1,1,1
91966,Giacomo Pastorino,M,Italy,ITA,Water Polo,1,1,1,1,1,1,1,1,1
91977,Aneta Pastuszka-Konieczna,F,Poland,POL,Canoeing,3,3,3,3,3,3,3,3,3
91982,Elemr Pszti,M,Hungary,HUN,Gymnastics,1,0,0,1,1,1,1,1,1
91989,Ferenc Pataki,M,Hungary,HUN,Gymnastics,3,0,0,3,3,3,3,3,3
91999,Glenn Scott Patching,M,Australia,AUS,Swimming,1,1,1,1,1,1,1,1,1
92002,Mohan Magan Patel,M,New Zealand,NZL,Hockey,1,1,1,1,1,1,1,1,1
92004,Ramesh Unka Patel,M,New Zealand,NZL,Hockey,1,1,1,1,1,1,1,1,1
92010,Pavel Patera,M,Czech Republic,CZE,Ice Hockey,1,1,1,1,1,1,1,1,1
92015,Fernando Paternoster,M,Argentina,ARG,Football,1,1,1,1,1,1,1,1,1
92016,Henri Paternster,M,Belgium,BEL,Fencing,1,0,0,1,1,1,1,1,1
92024,Eric Evan Paterson,M,Canada,CAN,Ice Hockey,1,1,1,1,1,1,1,1,1
92037,Luke Patience,M,Great Britain,GBR,Sailing,1,1,1,1,1,1,1,1,1
92038,Bandu Patil,M,India,IND,Hockey,1,1,1,1,1,1,1,1,1
92049,Vladimir Leonidovich Patkin,M,Soviet Union,URS,Volleyball,1,1,1,1,1,1,1,1,1
92060,"Paraskevi ""Voula"" Patoulidou (-Zarzavatsidou)",F,Greece,GRE,Athletics,1,1,1,1,1,1,1,1,1
92063,"Aneta ""Anca"" Ptrcoiu",F,Romania,ROU,Swimming,1,1,1,1,1,1,1,1,1
92070,"John Clarence ""Jack"" Patrick",M,United States,USA,Rugby,2,2,0,2,2,2,2,2,2
92077,Yury Patrikeyev,M,Armenia,ARM,Wrestling,1,1,1,1,1,1,1,1,1
92089,Aleksandra Vyacheslavovna Patskevich,F,Russia,RUS,Synchronized Swimming,2,2,2,2,2,2,2,2,2
92099,"Cassandra Lily ""Cassie"" Patten",F,Great Britain,GBR,Swimming,1,1,1,1,1,1,1,1,1
92100,"Samuel ""Sam"" Patten",M,Australia,AUS,Rowing,1,1,1,1,1,1,1,1,1
92104,Carly Rae Patterson (-Caldwell),F,United States,USA,Gymnastics,3,3,3,3,3,3,3,3,3
92108,Floyd Patterson,M,United States,USA,Boxing,1,1,1,1,1,1,1,1,1
92115,"Audrey ""Mickey"" Patterson (-Tyler)",F,United States,USA,Athletics,1,1,1,1,1,1,1,1,1
92131,Rodney Stuart Pattisson,M,Great Britain,GBR,Sailing,3,3,3,3,3,3,3,3,3
92134,Darvis Darell Patton,M,United States,USA,Athletics,1,1,1,1,1,1,1,1,1
92136,"Melvin Emery ""Mel"" Patton",M,United States,USA,Athletics,2,2,2,2,2,2,2,2,2
92137,"Edward Bickford ""Ted"" Patton",M,United States,USA,Rowing,1,1,1,1,1,1,1,1,1
92139,Cdric Paty,M,France,FRA,Handball,1,1,1,1,1,1,1,1,1
92142,Ivan Patzaichin,M,Romania,ROU,Canoeing,7,7,7,7,7,7,7,7,7
92146,Simona Puca (-Rus),F,Romania,ROU,Gymnastics,3,3,3,3,3,3,3,3,3
92158,"Christopher Emmanuel ""Chris"" Paul",M,United States,USA,Basketball,2,2,2,2,2,2,2,2,2
92166,Michael Paul,M,West Germany,FRG,Handball,1,1,1,1,1,1,1,1,1
92173,Robert Paul,M,Canada-1,CAN,Figure Skating,1,0,0,1,1,1,1,1,1
92175,"Terrence Michael ""Terry"" Paul",M,Canada,CAN,Rowing,1,1,1,1,1,1,1,1,1
92176,Maria Paula Gonalves da Silva,F,Brazil,BRA,Basketball,1,1,1,1,1,1,1,1,1
92177,Paula Renata Marques Pequeno,F,Brazil,BRA,Volleyball,2,2,2,2,2,2,2,2,2
92181,"Paulo Andr ""Paulo"" Jukoski da Silva",M,Brazil,BRA,Volleyball,1,1,1,1,1,1,1,1,1
92184,Modestas Juozapas Paulauskas,M,Soviet Union,URS,Basketball,2,2,2,2,2,2,2,2,2
92189,Srgio Miguel Moreira Paulinho,M,Portugal,POR,Cycling,1,1,1,1,1,1,1,1,1
92193,Ilse Paulis,F,Netherlands,NED,Rowing,1,1,1,1,1,1,1,1,1
92203,Edvin Paulsen,M,Norway,NOR,Gymnastics,1,0,0,1,1,1,1,1,1
92214,Bjrn Andreas Paulson,M,Norway,NOR,Athletics,1,0,0,1,1,1,1,1,1
92215,Brandon Douglas Paulson,M,United States,USA,Wrestling,1,1,1,1,1,1,1,1,1
92216,Blanka Paul (-afrov),F,Czechoslovakia,TCH,Cross Country Skiing,1,1,1,1,1,1,1,1,1
92219,Karel Paulus,M,Czechoslovakia,TCH,Volleyball,1,1,1,1,1,1,1,1,1
92228,Dniel Pauman,M,Hungary,HUN,Canoeing,1,1,1,1,1,1,1,1,1
92229,Maartje Yvonne Helene Paumen,F,Netherlands,NED,Hockey,3,3,3,3,3,3,3,3,3
92232,Charles Paumier du Vergier,M,Belgium,BEL,Shooting,0,0,0,2,2,2,2,2,2
92244,Erik Pausin,M,Austria-1,AUT,Figure Skating,1,0,0,1,1,1,1,1,1
92245,Ilse Pausin (-Ulrich),F,Austria-1,AUT,Figure Skating,1,0,0,1,1,1,1,1,1
92269,Mark Thomas Pavelich,M,United States,USA,Ice Hockey,1,1,1,1,1,1,1,1,1
92271,"Joseph James ""Joe"" Pavelski",M,United States,USA,Ice Hockey,1,1,1,1,1,1,1,1,1
92273,Attilio Pavesi,M,Italy,ITA,Cycling,2,2,0,2,2,2,2,2,2
92274,Carlo Pavesi,M,Italy,ITA,Fencing,4,0,0,4,4,4,4,4,4
92277,Automne Pavia,F,France,FRA,Judo,1,1,1,1,1,1,1,1,1
92278,Josip Pavi,M,Croatia,CRO,Water Polo,2,2,2,2,2,2,2,2,2
92281,Zorica Pavievi,F,Yugoslavia,YUG,Handball,1,1,1,1,1,1,1,1,1
92286,Vclav Pavkovi,M,Czechoslovakia,TCH,Rowing,1,1,1,1,1,1,1,1,1
92301,Pavlos Pavlidis,M,Greece,GRE,Shooting,0,0,0,1,1,1,1,1,1
92311,Aleksandr Valeryevich Pavlov,M,Belarus,BLR,Wrestling,1,1,1,1,1,1,1,1,1
92322,Pavel Pavlov Strakhilov,M,Bulgaria,BUL,Wrestling,1,1,1,1,1,1,1,1,1
92326,Anna Anatolyevna Pavlova,F,Russia,RUS,Gymnastics,2,2,2,2,2,2,2,2,2
92339,Vladislav Yuryevich Pavlovich,M,Russia,RUS,Fencing,1,1,1,1,1,1,1,1,1
92340,Yaroslava Anatolyevna Pavlovich,F,Belarus,BLR,Rowing,1,1,1,1,1,1,1,1,1
92347,Aleksandr Anatolyevich Pavlovsky,M,Soviet Union,URS,Fencing,1,1,1,1,1,1,1,1,1
